Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
6176/1,02/05/2019 00:00:00,05:14:00,20,83,13,3,4,,,,,,,,,,,,,,,65,103
6176/1,02/05/2019 00:00:00,05:29:00,21,107,15,5,0,,,,,,,,,,,,,,,67,127
6176/1,02/05/2019 00:00:00,05:44:00,22,139,18,9,4,,,,,,,,,,,,,,,66,170
6176/1,02/05/2019 00:00:00,05:59:00,23,162,19,9,8,,,,,,,,,,,,,,,67,198
6176/1,02/05/2019 00:00:00,06:14:00,24,211,27,8,1,,,,,,,,,,,,,,,67,247
6176/1,02/05/2019 00:00:00,06:29:00,25,211,33,8,6,,,,,,,,,,,,,,,67,258
6176/1,02/05/2019 00:00:00,06:44:00,26,270,38,17,5,,,,,,,,,,,,,,,66,330
6176/1,02/05/2019 00:00:00,06:59:00,27,331,29,15,4,,,,,,,,,,,,,,,67,379
6176/1,02/05/2019 00:00:00,07:14:00,28,313,36,15,4,,,,,,,,,,,,,,,65,368
6176/1,02/05/2019 00:00:00,07:29:00,29,398,37,12,9,,,,,,,,,,,,,,,65,456
6176/1,02/05/2019 00:00:00,07:44:00,30,355,34,10,12,,,,,,,,,,,,,,,65,411
6176/1,02/05/2019 00:00:00,07:59:00,31,352,27,15,5,,,,,,,,,,,,,,,66,399
6176/1,02/05/2019 00:00:00,08:14:00,32,336,39,13,7,,,,,,,,,,,,,,,65,395
6176/1,02/05/2019 00:00:00,08:29:00,33,372,30,19,11,,,,,,,,,,,,,,,65,432
6176/1,02/05/2019 00:00:00,08:44:00,34,288,22,15,13,,,,,,,,,,,,,,,65,338
6176/1,02/05/2019 00:00:00,08:59:00,35,298,20,20,6,,,,,,,,,,,,,,,66,344
6176/1,02/05/2019 00:00:00,09:14:00,36,228,27,27,7,,,,,,,,,,,,,,,64,289
6176/1,02/05/2019 00:00:00,09:29:00,37,263,29,26,6,,,,,,,,,,,,,,,62,324
6176/1,02/05/2019 00:00:00,09:44:00,38,290,25,16,6,,,,,,,,,,,,,,,64,337
6176/1,02/05/2019 00:00:00,09:59:00,39,269,32,28,12,,,,,,,,,,,,,,,63,341
6176/1,02/05/2019 00:00:00,10:14:00,40,270,29,27,8,,,,,,,,,,,,,,,63,334
6176/1,02/05/2019 00:00:00,10:29:00,41,272,34,36,5,,,,,,,,,,,,,,,63,347
6176/1,02/05/2019 00:00:00,10:44:00,42,245,26,30,8,,,,,,,,,,,,,,,62,309
6176/1,02/05/2019 00:00:00,10:59:00,43,244,28,25,8,,,,,,,,,,,,,,,63,305
6176/1,02/05/2019 00:00:00,11:14:00,44,240,48,23,8,,,,,,,,,,,,,,,63,319
6176/1,02/05/2019 00:00:00,11:29:00,45,244,22,30,7,,,,,,,,,,,,,,,63,303
6176/1,02/05/2019 00:00:00,11:44:00,46,266,24,31,10,,,,,,,,,,,,,,,62,331
6176/1,02/05/2019 00:00:00,11:59:00,47,252,22,25,4,,,,,,,,,,,,,,,58,303
6176/1,02/05/2019 00:00:00,12:14:00,48,292,29,26,7,,,,,,,,,,,,,,,58,354
6176/1,02/05/2019 00:00:00,12:29:00,49,299,39,29,10,,,,,,,,,,,,,,,57,377
6176/1,02/05/2019 00:00:00,12:44:00,50,262,33,33,7,,,,,,,,,,,,,,,58,335
6176/1,02/05/2019 00:00:00,12:59:00,51,325,44,22,8,,,,,,,,,,,,,,,60,399
6176/1,02/05/2019 00:00:00,13:14:00,52,278,35,31,4,,,,,,,,,,,,,,,62,348
6176/1,02/05/2019 00:00:00,13:29:00,53,286,34,18,11,,,,,,,,,,,,,,,63,349
6176/1,02/05/2019 00:00:00,13:44:00,54,269,45,32,14,,,,,,,,,,,,,,,63,360
6176/1,02/05/2019 00:00:00,13:59:00,55,294,44,31,11,,,,,,,,,,,,,,,63,380
6176/1,02/05/2019 00:00:00,14:14:00,56,311,37,29,2,,,,,,,,,,,,,,,63,379
6176/1,02/05/2019 00:00:00,14:29:00,57,311,40,20,12,,,,,,,,,,,,,,,64,383
6176/1,02/05/2019 00:00:00,14:44:00,58,342,41,23,5,,,,,,,,,,,,,,,64,411
6176/1,02/05/2019 00:00:00,14:59:00,59,324,50,30,4,,,,,,,,,,,,,,,64,408
6176/1,02/05/2019 00:00:00,15:14:00,60,381,61,16,5,,,,,,,,,,,,,,,65,463
6176/1,02/05/2019 00:00:00,15:29:00,61,440,54,26,7,,,,,,,,,,,,,,,65,527
6176/1,02/05/2019 00:00:00,15:44:00,62,418,65,21,6,,,,,,,,,,,,,,,64,510
6176/1,02/05/2019 00:00:00,15:59:00,63,453,52,18,11,,,,,,,,,,,,,,,64,534
6176/1,02/05/2019 00:00:00,16:14:00,64,541,64,15,2,,,,,,,,,,,,,,,63,622
6176/1,02/05/2019 00:00:00,16:29:00,65,541,75,9,6,,,,,,,,,,,,,,,62,631
6176/1,02/05/2019 00:00:00,16:44:00,66,571,53,14,10,,,,,,,,,,,,,,,61,648
6176/1,02/05/2019 00:00:00,16:59:00,67,559,68,16,6,,,,,,,,,,,,,,,60,649
6176/1,02/05/2019 00:00:00,17:14:00,68,689,65,11,2,,,,,,,,,,,,,,,57,767
6176/1,02/05/2019 00:00:00,17:29:00,69,702,51,12,8,,,,,,,,,,,,,,,59,773
6176/1,02/05/2019 00:00:00,17:44:00,70,591,45,13,7,,,,,,,,,,,,,,,63,656
6176/1,02/05/2019 00:00:00,17:59:00,71,614,44,8,4,,,,,,,,,,,,,,,63,670
6176/1,02/05/2019 00:00:00,18:14:00,72,636,32,8,2,,,,,,,,,,,,,,,63,678
6176/1,02/05/2019 00:00:00,18:29:00,73,539,30,10,5,,,,,,,,,,,,,,,64,584
6176/1,02/05/2019 00:00:00,18:44:00,74,465,24,8,5,,,,,,,,,,,,,,,64,502
6176/1,02/05/2019 00:00:00,18:59:00,75,374,19,10,4,,,,,,,,,,,,,,,66,407
6176/1,02/05/2019 00:00:00,19:14:00,76,316,18,4,4,,,,,,,,,,,,,,,65,342
6176/1,02/05/2019 00:00:00,19:29:00,77,337,13,2,2,,,,,,,,,,,,,,,64,354
6176/1,02/05/2019 00:00:00,19:44:00,78,236,15,3,4,,,,,,,,,,,,,,,66,258
6176/1,02/05/2019 00:00:00,19:59:00,79,244,7,5,3,,,,,,,,,,,,,,,64,259
6176/1,02/05/2019 00:00:00,20:14:00,80,189,13,2,5,,,,,,,,,,,,,,,64,209
6176/1,02/05/2019 00:00:00,20:29:00,81,171,9,4,2,,,,,,,,,,,,,,,66,186
6176/1,02/05/2019 00:00:00,20:44:00,82,192,11,5,2,,,,,,,,,,,,,,,65,210
6176/1,02/05/2019 00:00:00,20:59:00,83,176,10,3,1,,,,,,,,,,,,,,,64,190
6176/1,02/05/2019 00:00:00,21:14:00,84,154,8,1,5,,,,,,,,,,,,,,,64,168
6176/1,02/05/2019 00:00:00,21:29:00,85,141,1,5,3,,,,,,,,,,,,,,,62,150
6176/1,02/05/2019 00:00:00,21:44:00,86,140,6,7,4,,,,,,,,,,,,,,,64,157
6176/1,02/05/2019 00:00:00,21:59:00,87,153,6,4,6,,,,,,,,,,,,,,,62,169
6176/1,02/05/2019 00:00:00,22:14:00,88,150,9,3,4,,,,,,,,,,,,,,,64,166
6176/1,02/05/2019 00:00:00,22:29:00,89,131,3,4,3,,,,,,,,,,,,,,,62,141
6176/1,02/05/2019 00:00:00,22:44:00,90,96,5,2,7,,,,,,,,,,,,,,,64,110
6176/1,02/05/2019 00:00:00,22:59:00,91,127,1,1,1,,,,,,,,,,,,,,,62,130
6176/1,02/05/2019 00:00:00,23:14:00,92,123,13,1,4,,,,,,,,,,,,,,,62,141
6176/1,02/05/2019 00:00:00,23:29:00,93,132,6,2,3,,,,,,,,,,,,,,,63,143
6176/1,02/05/2019 00:00:00,23:44:00,94,100,2,1,3,,,,,,,,,,,,,,,64,106
6176/1,02/05/2019 00:00:00,23:59:00,95,80,7,2,8,,,,,,,,,,,,,,,63,97
6176/1,03/05/2019 00:00:00,00:14:00,0,48,1,3,4,,,,,,,,,,,,,,,59,56
6176/1,03/05/2019 00:00:00,00:29:00,1,38,2,0,3,,,,,,,,,,,,,,,62,43
6176/1,03/05/2019 00:00:00,00:44:00,2,45,2,1,0,,,,,,,,,,,,,,,64,48
6176/1,03/05/2019 00:00:00,00:59:00,3,45,1,5,4,,,,,,,,,,,,,,,63,55
6176/1,03/05/2019 00:00:00,01:14:00,4,44,3,1,2,,,,,,,,,,,,,,,64,50
6176/1,03/05/2019 00:00:00,01:29:00,5,33,4,1,3,,,,,,,,,,,,,,,62,41
6176/1,03/05/2019 00:00:00,01:44:00,6,37,5,2,4,,,,,,,,,,,,,,,63,48
6176/1,03/05/2019 00:00:00,01:59:00,7,24,7,3,4,,,,,,,,,,,,,,,59,38
6176/1,03/05/2019 00:00:00,02:14:00,8,22,3,5,5,,,,,,,,,,,,,,,60,35
6176/1,03/05/2019 00:00:00,02:29:00,9,24,4,4,4,,,,,,,,,,,,,,,63,36
6176/1,03/05/2019 00:00:00,02:44:00,10,22,4,2,4,,,,,,,,,,,,,,,61,32
6176/1,03/05/2019 00:00:00,02:59:00,11,18,6,7,2,,,,,,,,,,,,,,,63,33
6176/1,03/05/2019 00:00:00,03:14:00,12,20,3,4,3,,,,,,,,,,,,,,,65,30
6176/1,03/05/2019 00:00:00,03:29:00,13,31,8,2,4,,,,,,,,,,,,,,,60,45
6176/1,03/05/2019 00:00:00,03:44:00,14,24,7,2,2,,,,,,,,,,,,,,,62,35
6176/1,03/05/2019 00:00:00,03:59:00,15,28,3,4,3,,,,,,,,,,,,,,,62,38
6176/1,03/05/2019 00:00:00,04:14:00,16,38,8,5,1,,,,,,,,,,,,,,,63,52
6176/1,03/05/2019 00:00:00,04:29:00,17,48,5,4,2,,,,,,,,,,,,,,,64,59
6176/1,03/05/2019 00:00:00,04:44:00,18,52,8,6,5,,,,,,,,,,,,,,,64,71
6176/1,03/05/2019 00:00:00,04:59:00,19,53,6,2,3,,,,,,,,,,,,,,,63,64
6176/1,03/05/2019 00:00:00,05:14:00,20,69,11,3,5,,,,,,,,,,,,,,,67,88
6176/1,03/05/2019 00:00:00,05:29:00,21,88,11,10,7,,,,,,,,,,,,,,,64,116
6176/1,03/05/2019 00:00:00,05:44:00,22,116,19,12,5,,,,,,,,,,,,,,,66,152
6176/1,03/05/2019 00:00:00,05:59:00,23,147,21,5,2,,,,,,,,,,,,,,,69,175
6176/1,03/05/2019 00:00:00,06:14:00,24,208,16,4,5,,,,,,,,,,,,,,,67,233
6176/1,03/05/2019 00:00:00,06:29:00,25,221,28,11,6,,,,,,,,,,,,,,,65,266
6176/1,03/05/2019 00:00:00,06:44:00,26,238,34,8,7,,,,,,,,,,,,,,,65,287
6176/1,03/05/2019 00:00:00,06:59:00,27,311,35,12,6,,,,,,,,,,,,,,,65,364
6176/1,03/05/2019 00:00:00,07:14:00,28,320,36,17,6,,,,,,,,,,,,,,,65,379
6176/1,03/05/2019 00:00:00,07:29:00,29,381,33,14,12,,,,,,,,,,,,,,,64,440
6176/1,03/05/2019 00:00:00,07:44:00,30,358,28,16,7,,,,,,,,,,,,,,,65,409
6176/1,03/05/2019 00:00:00,07:59:00,31,318,33,15,2,,,,,,,,,,,,,,,67,368
6176/1,03/05/2019 00:00:00,08:14:00,32,312,31,21,3,,,,,,,,,,,,,,,64,367
6176/1,03/05/2019 00:00:00,08:29:00,33,318,18,12,6,,,,,,,,,,,,,,,66,354
6176/1,03/05/2019 00:00:00,08:44:00,34,302,33,27,11,,,,,,,,,,,,,,,65,373
6176/1,03/05/2019 00:00:00,08:59:00,35,267,24,8,3,,,,,,,,,,,,,,,65,302
6176/1,03/05/2019 00:00:00,09:14:00,36,261,23,24,8,,,,,,,,,,,,,,,63,316
6176/1,03/05/2019 00:00:00,09:29:00,37,303,19,27,5,,,,,,,,,,,,,,,61,354
6176/1,03/05/2019 00:00:00,09:44:00,38,282,36,20,7,,,,,,,,,,,,,,,61,345
6176/1,03/05/2019 00:00:00,09:59:00,39,264,41,26,8,,,,,,,,,,,,,,,62,339
6176/1,03/05/2019 00:00:00,10:14:00,40,300,25,30,10,,,,,,,,,,,,,,,60,365
6176/1,03/05/2019 00:00:00,10:29:00,41,283,30,30,8,,,,,,,,,,,,,,,62,351
6176/1,03/05/2019 00:00:00,10:44:00,42,265,36,21,5,,,,,,,,,,,,,,,63,327
6176/1,03/05/2019 00:00:00,10:59:00,43,308,39,29,11,,,,,,,,,,,,,,,62,387
6176/1,03/05/2019 00:00:00,11:14:00,44,279,24,16,11,,,,,,,,,,,,,,,63,330
6176/1,03/05/2019 00:00:00,11:29:00,45,295,28,18,10,,,,,,,,,,,,,,,63,351
6176/1,03/05/2019 00:00:00,11:44:00,46,331,29,24,9,,,,,,,,,,,,,,,63,393
6176/1,03/05/2019 00:00:00,11:59:00,47,286,37,18,13,,,,,,,,,,,,,,,63,354
6176/1,03/05/2019 00:00:00,12:14:00,48,338,40,30,8,,,,,,,,,,,,,,,63,416
6176/1,03/05/2019 00:00:00,12:29:00,49,322,37,22,8,,,,,,,,,,,,,,,64,389
6176/1,03/05/2019 00:00:00,12:44:00,50,326,46,27,8,,,,,,,,,,,,,,,64,407
6176/1,03/05/2019 00:00:00,12:59:00,51,327,31,33,4,,,,,,,,,,,,,,,65,395
6176/1,03/05/2019 00:00:00,13:14:00,52,355,36,21,12,,,,,,,,,,,,,,,64,424
6176/1,03/05/2019 00:00:00,13:29:00,53,329,33,19,6,,,,,,,,,,,,,,,64,387
6176/1,03/05/2019 00:00:00,13:44:00,54,337,34,30,8,,,,,,,,,,,,,,,64,409
6176/1,03/05/2019 00:00:00,13:59:00,55,336,42,21,10,,,,,,,,,,,,,,,65,409
6176/1,03/05/2019 00:00:00,14:14:00,56,326,46,20,6,,,,,,,,,,,,,,,63,398
6176/1,03/05/2019 00:00:00,14:29:00,57,390,40,23,5,,,,,,,,,,,,,,,63,458
6176/1,03/05/2019 00:00:00,14:44:00,58,372,45,23,4,,,,,,,,,,,,,,,63,444
6176/1,03/05/2019 00:00:00,14:59:00,59,387,44,24,6,,,,,,,,,,,,,,,64,461
6176/1,03/05/2019 00:00:00,15:14:00,60,377,48,18,4,,,,,,,,,,,,,,,64,447
6176/1,03/05/2019 00:00:00,15:29:00,61,415,75,30,12,,,,,,,,,,,,,,,64,532
6176/1,03/05/2019 00:00:00,15:44:00,62,465,67,28,8,,,,,,,,,,,,,,,65,568
6176/1,03/05/2019 00:00:00,15:59:00,63,472,46,22,1,,,,,,,,,,,,,,,64,541
6176/1,03/05/2019 00:00:00,16:14:00,64,550,48,20,5,,,,,,,,,,,,,,,64,623
6176/1,03/05/2019 00:00:00,16:29:00,65,596,57,15,4,,,,,,,,,,,,,,,64,672
6176/1,03/05/2019 00:00:00,16:44:00,66,667,51,12,5,,,,,,,,,,,,,,,61,735
6176/1,03/05/2019 00:00:00,16:59:00,67,616,58,15,3,,,,,,,,,,,,,,,63,692
6176/1,03/05/2019 00:00:00,17:14:00,68,670,56,15,7,,,,,,,,,,,,,,,62,748
6176/1,03/05/2019 00:00:00,17:29:00,69,728,44,15,6,,,,,,,,,,,,,,,62,793
6176/1,03/05/2019 00:00:00,17:44:00,70,662,36,15,3,,,,,,,,,,,,,,,64,716
6176/1,03/05/2019 00:00:00,17:59:00,71,580,31,12,3,,,,,,,,,,,,,,,61,626
6176/1,03/05/2019 00:00:00,18:14:00,72,579,29,9,5,,,,,,,,,,,,,,,61,622
6176/1,03/05/2019 00:00:00,18:29:00,73,472,29,15,4,,,,,,,,,,,,,,,61,520
6176/1,03/05/2019 00:00:00,18:44:00,74,425,25,10,7,,,,,,,,,,,,,,,61,467
6176/1,03/05/2019 00:00:00,18:59:00,75,433,21,5,4,,,,,,,,,,,,,,,63,463
6176/1,03/05/2019 00:00:00,19:14:00,76,382,14,9,3,,,,,,,,,,,,,,,62,408
6176/1,03/05/2019 00:00:00,19:29:00,77,334,7,7,3,,,,,,,,,,,,,,,62,351
6176/1,03/05/2019 00:00:00,19:44:00,78,306,12,6,5,,,,,,,,,,,,,,,62,329
6176/1,03/05/2019 00:00:00,19:59:00,79,276,8,5,3,,,,,,,,,,,,,,,63,292
6176/1,03/05/2019 00:00:00,20:14:00,80,234,11,2,4,,,,,,,,,,,,,,,63,251
6176/1,03/05/2019 00:00:00,20:29:00,81,225,10,4,3,,,,,,,,,,,,,,,62,242
6176/1,03/05/2019 00:00:00,20:44:00,82,169,7,2,3,,,,,,,,,,,,,,,63,181
6176/1,03/05/2019 00:00:00,20:59:00,83,189,6,2,4,,,,,,,,,,,,,,,59,201
6176/1,03/05/2019 00:00:00,21:14:00,84,154,9,8,11,,,,,,,,,,,,,,,59,182
6176/1,03/05/2019 00:00:00,21:29:00,85,187,6,1,2,,,,,,,,,,,,,,,61,196
6176/1,03/05/2019 00:00:00,21:44:00,86,178,4,2,4,,,,,,,,,,,,,,,60,188
6176/1,03/05/2019 00:00:00,21:59:00,87,130,7,0,5,,,,,,,,,,,,,,,59,142
6176/1,03/05/2019 00:00:00,22:14:00,88,118,7,2,7,,,,,,,,,,,,,,,60,134
6176/1,03/05/2019 00:00:00,22:29:00,89,136,4,1,5,,,,,,,,,,,,,,,61,146
6176/1,03/05/2019 00:00:00,22:44:00,90,121,3,4,5,,,,,,,,,,,,,,,62,133
6176/1,03/05/2019 00:00:00,22:59:00,91,127,3,0,3,,,,,,,,,,,,,,,63,133
6176/1,03/05/2019 00:00:00,23:14:00,92,112,4,3,4,,,,,,,,,,,,,,,60,123
6176/1,03/05/2019 00:00:00,23:29:00,93,120,5,2,7,,,,,,,,,,,,,,,62,134
6176/1,03/05/2019 00:00:00,23:44:00,94,119,0,0,2,,,,,,,,,,,,,,,62,121
6176/1,03/05/2019 00:00:00,23:59:00,95,117,2,3,5,,,,,,,,,,,,,,,60,127
6176/1,04/05/2019 00:00:00,00:14:00,0,83,4,4,5,,,,,,,,,,,,,,,61,96
6176/1,04/05/2019 00:00:00,00:29:00,1,103,5,2,5,,,,,,,,,,,,,,,62,115
6176/1,04/05/2019 00:00:00,00:44:00,2,43,2,1,5,,,,,,,,,,,,,,,58,51
6176/1,04/05/2019 00:00:00,00:59:00,3,60,0,2,8,,,,,,,,,,,,,,,60,70
6176/1,04/05/2019 00:00:00,01:14:00,4,44,2,2,3,,,,,,,,,,,,,,,60,51
6176/1,04/05/2019 00:00:00,01:29:00,5,34,3,3,2,,,,,,,,,,,,,,,61,42
6176/1,04/05/2019 00:00:00,01:44:00,6,31,2,3,2,,,,,,,,,,,,,,,57,38
6176/1,04/05/2019 00:00:00,01:59:00,7,39,1,3,4,,,,,,,,,,,,,,,58,47
6176/1,04/05/2019 00:00:00,02:14:00,8,37,2,1,3,,,,,,,,,,,,,,,60,43
6176/1,04/05/2019 00:00:00,02:29:00,9,30,2,2,5,,,,,,,,,,,,,,,61,39
6176/1,04/05/2019 00:00:00,02:44:00,10,24,3,2,1,,,,,,,,,,,,,,,59,30
6176/1,04/05/2019 00:00:00,02:59:00,11,29,3,3,2,,,,,,,,,,,,,,,60,37
6176/1,04/05/2019 00:00:00,03:14:00,12,24,3,1,3,,,,,,,,,,,,,,,62,31
6176/1,04/05/2019 00:00:00,03:29:00,13,28,4,1,3,,,,,,,,,,,,,,,62,36
6176/1,04/05/2019 00:00:00,03:44:00,14,41,2,2,1,,,,,,,,,,,,,,,63,46
6176/1,04/05/2019 00:00:00,03:59:00,15,30,1,1,0,,,,,,,,,,,,,,,62,32
6176/1,04/05/2019 00:00:00,04:14:00,16,40,2,4,0,,,,,,,,,,,,,,,61,46
6176/1,04/05/2019 00:00:00,04:29:00,17,39,1,3,4,,,,,,,,,,,,,,,63,47
6176/1,04/05/2019 00:00:00,04:44:00,18,40,3,5,1,,,,,,,,,,,,,,,63,49
6176/1,04/05/2019 00:00:00,04:59:00,19,35,4,0,6,,,,,,,,,,,,,,,62,45
6176/1,04/05/2019 00:00:00,05:14:00,20,40,7,0,4,,,,,,,,,,,,,,,65,51
6176/1,04/05/2019 00:00:00,05:29:00,21,70,5,2,2,,,,,,,,,,,,,,,67,79
6176/1,04/05/2019 00:00:00,05:44:00,22,72,5,4,0,,,,,,,,,,,,,,,65,81
6176/1,04/05/2019 00:00:00,05:59:00,23,82,7,2,2,,,,,,,,,,,,,,,65,93
6176/1,04/05/2019 00:00:00,06:14:00,24,138,12,3,6,,,,,,,,,,,,,,,67,159
6176/1,04/05/2019 00:00:00,06:29:00,25,137,9,4,2,,,,,,,,,,,,,,,67,152
6176/1,04/05/2019 00:00:00,06:44:00,26,141,7,2,1,,,,,,,,,,,,,,,66,151
6176/1,04/05/2019 00:00:00,06:59:00,27,141,15,5,2,,,,,,,,,,,,,,,66,163
6176/1,04/05/2019 00:00:00,07:14:00,28,190,11,3,4,,,,,,,,,,,,,,,66,208
6176/1,04/05/2019 00:00:00,07:29:00,29,152,15,6,3,,,,,,,,,,,,,,,67,176
6176/1,04/05/2019 00:00:00,07:44:00,30,230,25,6,3,,,,,,,,,,,,,,,66,264
6176/1,04/05/2019 00:00:00,07:59:00,31,220,24,7,2,,,,,,,,,,,,,,,65,253
6176/1,04/05/2019 00:00:00,08:14:00,32,205,15,3,4,,,,,,,,,,,,,,,66,227
6176/1,04/05/2019 00:00:00,08:29:00,33,273,19,6,4,,,,,,,,,,,,,,,64,302
6176/1,04/05/2019 00:00:00,08:44:00,34,274,16,9,9,,,,,,,,,,,,,,,65,308
6176/1,04/05/2019 00:00:00,08:59:00,35,281,15,6,6,,,,,,,,,,,,,,,66,308
6176/1,04/05/2019 00:00:00,09:14:00,36,352,14,6,7,,,,,,,,,,,,,,,64,379
6176/1,04/05/2019 00:00:00,09:29:00,37,381,20,12,5,,,,,,,,,,,,,,,63,418
6176/1,04/05/2019 00:00:00,09:44:00,38,373,14,12,9,,,,,,,,,,,,,,,62,408
6176/1,04/05/2019 00:00:00,09:59:00,39,383,19,11,4,,,,,,,,,,,,,,,63,417
6176/1,04/05/2019 00:00:00,10:14:00,40,410,18,8,9,,,,,,,,,,,,,,,64,445
6176/1,04/05/2019 00:00:00,10:29:00,41,420,15,12,2,,,,,,,,,,,,,,,65,449
6176/1,04/05/2019 00:00:00,10:44:00,42,419,25,15,2,,,,,,,,,,,,,,,62,461
6176/1,04/05/2019 00:00:00,10:59:00,43,449,18,17,7,,,,,,,,,,,,,,,63,491
6176/1,04/05/2019 00:00:00,11:14:00,44,456,24,4,2,,,,,,,,,,,,,,,63,486
6176/1,04/05/2019 00:00:00,11:29:00,45,433,19,11,9,,,,,,,,,,,,,,,63,472
6176/1,04/05/2019 00:00:00,11:44:00,46,442,18,8,0,,,,,,,,,,,,,,,63,468
6176/1,04/05/2019 00:00:00,11:59:00,47,451,15,7,4,,,,,,,,,,,,,,,63,477
6176/1,04/05/2019 00:00:00,12:14:00,48,456,13,7,3,,,,,,,,,,,,,,,64,479
6176/1,04/05/2019 00:00:00,12:29:00,49,479,28,6,2,,,,,,,,,,,,,,,63,515
6176/1,04/05/2019 00:00:00,12:44:00,50,409,23,9,5,,,,,,,,,,,,,,,64,446
6176/1,04/05/2019 00:00:00,12:59:00,51,436,17,11,3,,,,,,,,,,,,,,,62,467
6176/1,04/05/2019 00:00:00,13:14:00,52,475,16,13,7,,,,,,,,,,,,,,,62,511
6176/1,04/05/2019 00:00:00,13:29:00,53,423,25,8,4,,,,,,,,,,,,,,,61,460
6176/1,04/05/2019 00:00:00,13:44:00,54,395,19,4,5,,,,,,,,,,,,,,,64,423
6176/1,04/05/2019 00:00:00,13:59:00,55,352,12,8,4,,,,,,,,,,,,,,,65,376
6176/1,04/05/2019 00:00:00,14:14:00,56,387,18,4,1,,,,,,,,,,,,,,,63,410
6176/1,04/05/2019 00:00:00,14:29:00,57,391,7,7,3,,,,,,,,,,,,,,,64,408
6176/1,04/05/2019 00:00:00,14:44:00,58,322,20,7,2,,,,,,,,,,,,,,,65,351
6176/1,04/05/2019 00:00:00,14:59:00,59,347,19,6,5,,,,,,,,,,,,,,,62,377
6176/1,04/05/2019 00:00:00,15:14:00,60,407,17,9,2,,,,,,,,,,,,,,,63,435
6176/1,04/05/2019 00:00:00,15:29:00,61,343,16,6,2,,,,,,,,,,,,,,,64,367
6176/1,04/05/2019 00:00:00,15:44:00,62,328,24,5,3,,,,,,,,,,,,,,,65,360
6176/1,04/05/2019 00:00:00,15:59:00,63,333,24,5,4,,,,,,,,,,,,,,,60,366
6176/1,04/05/2019 00:00:00,16:14:00,64,322,21,9,4,,,,,,,,,,,,,,,63,356
6176/1,04/05/2019 00:00:00,16:29:00,65,332,16,10,2,,,,,,,,,,,,,,,62,360
6176/1,04/05/2019 00:00:00,16:44:00,66,303,16,8,8,,,,,,,,,,,,,,,63,335
6176/1,04/05/2019 00:00:00,16:59:00,67,336,10,4,1,,,,,,,,,,,,,,,63,351
6176/1,04/05/2019 00:00:00,17:14:00,68,341,28,2,4,,,,,,,,,,,,,,,63,375
6176/1,04/05/2019 00:00:00,17:29:00,69,348,8,7,4,,,,,,,,,,,,,,,64,367
6176/1,04/05/2019 00:00:00,17:44:00,70,329,12,9,1,,,,,,,,,,,,,,,64,351
6176/1,04/05/2019 00:00:00,17:59:00,71,307,9,5,1,,,,,,,,,,,,,,,64,322
6176/1,04/05/2019 00:00:00,18:14:00,72,271,9,2,2,,,,,,,,,,,,,,,66,284
6176/1,04/05/2019 00:00:00,18:29:00,73,317,10,4,2,,,,,,,,,,,,,,,65,333
6176/1,04/05/2019 00:00:00,18:44:00,74,320,17,5,3,,,,,,,,,,,,,,,65,345
6176/1,04/05/2019 00:00:00,18:59:00,75,297,10,4,2,,,,,,,,,,,,,,,65,313
6176/1,04/05/2019 00:00:00,19:14:00,76,226,8,2,3,,,,,,,,,,,,,,,66,239
6176/1,04/05/2019 00:00:00,19:29:00,77,238,5,2,3,,,,,,,,,,,,,,,64,248
6176/1,04/05/2019 00:00:00,19:44:00,78,198,8,6,4,,,,,,,,,,,,,,,65,216
6176/1,04/05/2019 00:00:00,19:59:00,79,221,5,8,2,,,,,,,,,,,,,,,65,236
6176/1,04/05/2019 00:00:00,20:14:00,80,212,6,0,4,,,,,,,,,,,,,,,65,222
6176/1,04/05/2019 00:00:00,20:29:00,81,197,4,0,1,,,,,,,,,,,,,,,65,202
6176/1,04/05/2019 00:00:00,20:44:00,82,187,6,1,1,,,,,,,,,,,,,,,66,195
6176/1,04/05/2019 00:00:00,20:59:00,83,143,1,0,5,,,,,,,,,,,,,,,64,149
6176/1,04/05/2019 00:00:00,21:14:00,84,134,6,2,3,,,,,,,,,,,,,,,64,145
6176/1,04/05/2019 00:00:00,21:29:00,85,120,2,4,1,,,,,,,,,,,,,,,61,127
6176/1,04/05/2019 00:00:00,21:44:00,86,125,7,2,2,,,,,,,,,,,,,,,61,136
6176/1,04/05/2019 00:00:00,21:59:00,87,125,2,2,3,,,,,,,,,,,,,,,62,132
6176/1,04/05/2019 00:00:00,22:14:00,88,118,3,2,3,,,,,,,,,,,,,,,63,126
6176/1,04/05/2019 00:00:00,22:29:00,89,114,3,2,4,,,,,,,,,,,,,,,60,123
6176/1,04/05/2019 00:00:00,22:44:00,90,116,4,1,1,,,,,,,,,,,,,,,63,122
6176/1,04/05/2019 00:00:00,22:59:00,91,140,5,2,7,,,,,,,,,,,,,,,61,154
6176/1,04/05/2019 00:00:00,23:14:00,92,152,7,2,6,,,,,,,,,,,,,,,62,167
